raw_tweets,label
rt <allcaps>  <user> : Colonoscopy in <hashtag> Lynchsyndrome: the need for a new quality score  <url>,1
rt <allcaps>  <user> : Thanks for the mention  It's great  ShewithLynch: willisturner <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  H https,1
rt <allcaps>  <user> : Thanksgiving is <hashtag> NationalFamilyHealthHistoryDay  | I Have <hashtag> LynchSyndrome    <url>,1
Great job  <user>  <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> : Certain conditions like <hashtag> LynchSyndrome put you at greater risk for <hashtag> colon cancer  Talk to your doctor about screening option,1
For those with Palmetta gba <allcaps> in Virginia  West Virginia  North Carolina  South Carolina  Here are five things to    <url>,1
Do you <allcaps> have the Willie Lynch syndrome  A lot of Black people do  read <allcaps> this <allcaps> very carefully and tell me if you know    <url>,1
More than of colorectal cancers in those under 35 are hereditary  <hashtag> KnowYourRisk: <url> <hashtag> LynchSyndrome,1
Learn about <hashtag> hereditarycancer and your options for action at <url> <hashtag> genetics <hashtag> hboc <allcaps> <allcaps> <hashtag> LynchSyndrome <url>,1
Many cmmrd <allcaps> families rarely meet <hashtag> LynchSyndrome criteria since <hashtag> pms <allcaps>2 <allcaps> & <hashtag> msh <allcaps>6 <allcaps> are lower penetrance Lynch genes -rm <allcaps> <hashtag> gc <allcaps>chat <hashtag> ingc <allcaps>16 <allcaps>,1
Constitutional Mismatch Repair Deficiency (cmmrd <allcaps>): biallelic <hashtag> Lynch Syndrome mutations  Mostly <hashtag> pms <allcaps>2 <allcaps> and <hashtag> msh <allcaps>6 <allcaps> - rm <allcaps> <hashtag> gc <allcaps>chat <hashtag> ingc <allcaps>16 <allcaps>,1
<hashtag> LynchSyndrome Awareness <url>,1
Although this is not Lynch syndrome specific  it has a great deal of information  <url>,1
A must have for our fapa <allcaps>-library <hashtag> fap <allcaps> <allcaps> <hashtag> Lynchsyndrome <url>,1
Hey guys Yesterday I found out I unfortunately have lynch syndrome like my mum  You can find more info here <url> (1),1
Do you have <hashtag> LynchSyndrome or familial adenomatous polyposis  Be sure to <hashtag> GetScreened regularly: <url>,1
<hashtag> Cancer screening perception in families with unexplained <hashtag> mismatchrepair deficiency  <url>,1
The role of <hashtag> microsatelliteinstability in <hashtag> coloncancer <url> <hashtag> lynchsyndrome <hashtag> msi,1
agminated cafe-au-lait patches - needs genetic explanation for pts pls <hashtag> Lynchsyndrome <hashtag> Genetics <hashtag> cancerresearch <hashtag> hereditarysyndromes,1
"All ""black"" ppl wit a limited amount of education and income all operate the same way and suffer from Willy Lynch syndrome  so idg0f",1
rt <allcaps>  <user> :  <user>  expert answers questions about <hashtag> genetictesting for <hashtag> LynchSyndrome here <url> <hashtag> KnowYourRisk,1
dyk <allcaps> that people w /  <hashtag> Lynchsyndrome are also at risk for <hashtag> PancreaticCancer  <hashtag> ColonCancer & more  <url> <hashtag> PancreaticCancerDay,1
I added a video to a  <user>  playlist <url> Willie Lynch Syndrome,1
That book is a story of my family - study of genes is only hope for cancer cure  <user>   <user>  <hashtag> brca <url>,1
About to <hashtag> adult so <allcaps> hard <allcaps>   <hashtag> colonoscopyprep <hashtag> preppinglikeanextrovert <hashtag> lynchsyndrome <hashtag> awareness <url>,1
<user>  why you hate who you are you are one of the very reason the Willie Lynch syndrome exist today   smh,1
<hashtag> aegOnco Review: role of microsatellite instability in <hashtag> colorectalcancer <hashtag> Lynchsyndrome <url> <url>,1
Ppl stuck in they Willie Lynch syndrome are the main mfs afraid of Trump bein in office,1
Thanksgiving is National Family Health History Day  | I Have Lynch Syndrome <url>,1
if <allcaps> you <allcaps> celebrate <allcaps> this <allcaps> day <allcaps>  then <allcaps> you <allcaps> are <allcaps> still <allcaps> under <allcaps> the <allcaps> willie <allcaps> lynch <allcaps> syndrome <allcaps>,1
rt <allcaps>  <user> : Christmas Cards designed by Lynch Syndrome uk <allcaps> members  on sale at <url> helping raise awareness http,1
Some of you have Willie Lynch Syndrome   bad & U O E N O  it,1
In a <hashtag> coloncancer diagnosis  <hashtag> msi <allcaps> <allcaps> and loss of <hashtag> mmr <allcaps> <allcaps> but no <hashtag> germline <hashtag> variant  consider <hashtag> pole <allcaps> <allcaps> <url> <hashtag> Lynchsyndrome,1
rt <allcaps>  <user> : Check out the studies we are supporting via our website  <url> <url>,1
<user>  Happy Thanksgiving mutant sister  <hashtag> brca <allcaps>2 <allcaps> <hashtag> lynchsyndrome,1
New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url>,1
Cancer Genetics: Current Events in Lynch Syndrome <url>,1
rt <allcaps>  <user> : Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings <url>,1
rt <allcaps>  <user> : Tune in in 10 mins to  <user>  to hear  <user>  talk about <hashtag> LynchSyndrome and <hashtag> hereditarycancernews <url>,1
Tune in in 10 mins to  <user>  to hear  <user>  talk about <hashtag> LynchSyndrome and <hashtag> hereditarycancernews <url>,1
Lynch Syndrome: Check out Ohio's Statewide Colon Cancer Initiative  <url> <url>,1
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings <url>,1
rt <allcaps>  <user> : Generations devastated worldwide because of Lynch Syndrome-dramatically inc  cancer risk  Est 175 000 in uk <allcaps> how man,1
That's why you can't put sports professional in civility roles unless that's who they are first  some people have the Willie lynch syndrome,1
Results released of new nationwide Lynch syndrome survey carried out by  <user>  <url>,1
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings <url>,1
Generations devastated worldwide because of Lynch Syndrome-dramatically inc  cancer risk  Est 175 000 in uk <allcaps> how many in Ireland  10 000,1
A case of squamous cell carcinoma of the skin due to the molecularly confirmed lynch syndrome _ hereditary cancer     Patients with,1
"rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> Advocates ""It's really important that genetic counseling and genetic testing go together "" --><url>",1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome: Flattered  <user>  asked me to write the <hashtag> Thanksgiving blog about <hashtag> FamilyMedicalHistory  <url>,1
rt <allcaps>  <user> : Collecting Your <hashtag> FamilyMedicalHistory During the <hashtag> Holidays <hashtag> Gencsm <allcaps> - <hashtag> HereditaryCancer Blog <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> : New findings from  <user>  show generations of Lynch syndrome families devastated by cancer <url> ht,1
rt <allcaps>  <user> : Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings: ht,1
rt <allcaps>  <user> : Looking forward to reading  <user> 's <hashtag> Book  <hashtag> ThePatientWillSeeYouNow <hashtag> Lynchsyndrome <hashtag> Gencsm <url>,1
Sign the  <user>  <hashtag> Lynchsyndrome petition now,1
<hashtag> Lynchsyndrome: Flattered  <user>  asked me to write the <hashtag> Thanksgiving blog about <hashtag> FamilyMedicalHistory  <url>,1
Lynch syndrome is a genetic condition that increases risk of bowel cancer  Read  <user> 's latest findings: <url>,1
New Bowel Cancer uk <allcaps> report on LynchSyndrome <url> <url>,1
<user>   <user>  my close friend who passed away with bowel cancer at 43 wasn't tested for lynch syndrome on diagnosis,1
Collecting Your <hashtag> FamilyMedicalHistory During the <hashtag> Holidays <hashtag> Gencsm <allcaps> - <hashtag> HereditaryCancer Blog <hashtag> Lynchsyndrome <url>,1
<user> : Collecting Your <hashtag> FamilyMedicalHistory During the <hashtag> Holidays - <hashtag> HereditaryCancer Blog <hashtag> Lynchsyndrome <url>,1
Visit  <user>  com for comprehensive information about <hashtag> hereditarycancer: <url> <hashtag> genetics <hashtag> hboc <allcaps> <allcaps> <hashtag> LynchSyndrome,1
<hashtag> Lynchsyndrome Collecting Your Family's Medical History During the Holidays - Hereditary Cancer Blog <url>,1
rt <allcaps>  <user> :  <user>  Happy Thanksgiving mutant sister  <hashtag> brca <allcaps>2 <allcaps> <hashtag> lynchsyndrome,1
Looking forward to reading  <user> 's <hashtag> Book  <hashtag> ThePatientWillSeeYouNow <hashtag> Lynchsyndrome <hashtag> Gencsm <url>,1
rt <allcaps>  <user> : Remember to talk to your <hashtag> family about their <hashtag> cancer history on <hashtag> thanksgiving    <user>  <hashtag> gc <allcaps>chat <hashtag> hereditarycanc,1
rt <allcaps>  <user> : It is just plain unacceptable that we are not providing adequate surveillance for those at highest risk of bowel cancer,1
"rt <allcaps>  <user> : rt <allcaps>  <user>  ""<hashtag> Lynchsyndrome <hashtag> News: Testing for Lynch syndrome: an interview with Kevin Monahan - "" <url>",1
rt <allcaps>  <user> : <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago  Buy your tickets in advance  <url>  / pink-blue-colors-of-here,1
rt <allcaps>  <user> : Love seeing people using the hashatag --> <hashtag> Gencsm <allcaps> in their tweets  Woohoo  <hashtag> Genetics <hashtag> Genomics <hashtag> GeneticCancerSocialMe,1
<user>  Send me one asap  Love how you make <hashtag> GeneticTesting sound so exciting <allcaps>      <hashtag> NotSoMuch <hashtag> HereditaryCancer <hashtag> hboc <allcaps> <allcaps> <hashtag> LynchSyndrome,1
<hashtag> TweetChatOfTheYear with  <user>  on <hashtag> Gencsm <allcaps>  <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Genetics <hashtag> Genomics    <url>,1
<hashtag> TweetChatOfTheYear with  <user>  on <hashtag> Gencsm <allcaps>  <hashtag> Lynchsyndrome <hashtag> HereditaryCancer <hashtag> Genetics <hashtag> Genomics <hashtag> Cancer <url>,1
<hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago  Buy your tickets in advance  <url>    <url>,1
<hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago  Buy your tickets in advance  <url>  / pink-blue-colors-o <url>,1
"<hashtag> Lynchsyndrome <hashtag> Advocates ""It's really important that genetic counseling and genetic testing go together ""    <url>",1
"<hashtag> Lynchsyndrome <hashtag> Advocates ""It's really important that genetic counseling and genetic testing go together "" --><url>",1
rt <allcaps>  <user> : In a <hashtag> coloncancer diagnosis  <hashtag> msi <allcaps> <allcaps> and loss of <hashtag> mmr <allcaps> <allcaps> but no <hashtag> germline <hashtag> variant  consider <hashtag> pole <allcaps> <allcaps> <url> <hashtag> Lyn,1
rt <allcaps>  <user> : <hashtag> SurvivalGuideToThanksgiving <hashtag> Lynchsyndrome Help out  <user>  with his <hashtag> Thunderclap  <hashtag> NationalFamilyHistoryDay https:,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News Testing for Lynch syndrome: an interview with Kevin Monahan - <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Time running out for free cancer screening - <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> Encourage families to collect & act on their health histories  <url> via    https:,1
rt <allcaps>  <user> : Next <hashtag> Gencsm <allcaps> with  <user> : <hashtag> HereditaryCancerSyndromes <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> pten <allcaps> <allcaps> <hashtag> fap <allcaps> <allcaps> <hashtag> LiFraumeni <hashtag> rbi <allcaps>    <allcaps> https:,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Testing for Lynch syndrome: an interview with Kevin Monahan - <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Palmetto gba <allcaps> updates coverage determination for Lynch syndrome <hashtag> genetictesting: <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Matthew Wright: After my father  I don't want anyone else to die of embarrassment - <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> News: Charity calls for screening for genetic condition that can raise cancer risk - <url>,1
rt <allcaps>  <user> : <hashtag> Chicago on 12 / 1  Check out the  <user>     For tix-> <url> <hashtag> BreastCancer <hashtag> Genetics <hashtag> brca <allcaps> <allcaps> <hashtag> Lyn,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> Encourage families to collect & act on their health histories  <url> via  <user>,1
<hashtag> Lynchsyndrome <hashtag> News: Charity calls for screening for genetic condition that can raise cancer risk - <url>,1
<hashtag> Lynchsyndrome <hashtag> News: Matthew Wright: After my father  I don't want anyone else to die of embarrassment - <url>,1
<hashtag> Lynchsyndrome <hashtag> News: Palmetto gba <allcaps> updates coverage determination for Lynch syndrome <hashtag> genetictesting: <url>,1
<hashtag> Lynchsyndrome <hashtag> News: Testing for Lynch syndrome: an interview with Kevin Monahan - <url>,1
rt <allcaps>  <user> : The latest The histopathology Daily  <url> Thanks to  <user>   <user>   <user>  <hashtag> pathology,1
rt <allcaps>  <user> : Wrote up my <hashtag> cancer story  hope it helps someone who feels alone  to make it worthwhile <url> <hashtag> MondayBlog,1
<hashtag> Lynchsyndrome <hashtag> News: Time running out for free cancer screening - <url>,1
<hashtag> Lynchsyndrome <hashtag> News Testing for Lynch syndrome: an interview with Kevin Monahan - <url>,1
<hashtag> SurvivalGuideToThanksgiving <hashtag> Lynchsyndrome Help out  <user>  with his <hashtag> Thunderclap  <hashtag> NationalFamilyHistoryDay <url>,1
<hashtag> MondayMotivation I love <allcaps> my <allcaps> work <allcaps>  <hashtag> Gencsm <allcaps> Fierce advocate for those with <hashtag> Lynchsyndrome and <hashtag> HereditaryCancer     <url>,1
<hashtag> MondayMotivation I love <allcaps> my <allcaps> work <allcaps>  <hashtag> Gencsm <allcaps> Fierce advocate for those with <hashtag> Lynchsyndrome and <hashtag> HereditaryCancer  <url>,1
Yowza  Gratitude to all of my new followers  <hashtag> HappyMonday  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> brca <allcaps> <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps>    <allcaps> <url>,1
Yowza  Gratitude to all of my new followers  <hashtag> HappyMonday  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> brca <allcaps> <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>   <user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago <hashtag> thegene <allcaps> <allcaps> G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
<user>  Gratitude for the follow  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> Chicago G @ the nonprofit: <url> <url>,1
Love seeing people using the hashatag --> <hashtag> Gencsm <allcaps> in their tweets  Woohoo  <hashtag> Genetics <hashtag> Genomics <url>,1
<user>  Ouch   <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> :  <user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Happy Friday  G @ thee nonprofit: <url> htt,1
rt <allcaps>  <user> : Does <hashtag> GeneticTesting Make Sense for You  <hashtag> brca <allcaps> <allcaps> <hashtag> gencsm <allcaps> <hashtag> LynchSyndrome <hashtag> hereditarycancer  <user>  <url>,1
rt <allcaps>  <user> :  <user>  recommends screening for <hashtag> LynchSyndrome  <user>  <hashtag> colorectalcancer <hashtag> nhs <allcaps> <allcaps> <hashtag> screening <hashtag> geneticconditon ht,1
rt <allcaps>  <user> : For Women With Genetic Conditions  the Pressure to Have Children Grows Over Time <url> by  <user>  <hashtag> Lyn,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> FertilityPreservation <hashtag> ResearchStudy Link--> <url> <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> FertilityPreservation <hashtag> ResearchStudy Link--> <url> <url> <url>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome Now <hashtag> ThisIsAdvocacy -> <url> Couldn't do it all without the generous support of  <user>,1
rt <allcaps>  <user> : <hashtag> tbt <allcaps> <allcaps>  <user>  and Director <hashtag> AlanBlassberg of  <user>  <hashtag> Chicago <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps> <hashtag> HereditaryCancer https,1
rt <allcaps>  <user> : agminated cafe-au-lait patches - needs genetic explanation for pts pls <hashtag> Lynchsyndrome <hashtag> Genetics <hashtag> cancerresearch <hashtag> heredi,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> <hashtag> HereditaryCancer Let's help out  <user>  with his <hashtag> Thunderclap  <hashtag> NationalFamilyHistoryDay https,1
<hashtag> Chicago on 12 / 1  Check out the  <user>     For tix-> <url> <hashtag> BreastCancer <hashtag> Genetics <url>,1
rt <allcaps>  <user> : Join us for <hashtag> bgbla <allcaps> <allcaps> 20 / 2017 honoring  <user>  and Dr  Ora Karp Gordon  <url>  <user>  #,1
rt <allcaps>  <user> : Top Influencers of <hashtag> LynchSyndrome by <hashtag> Mention:  <user>   <user>   <user>  <url> v,1
rt <allcaps>  <user> : Very honored and flattered to have  <user>  as our next guest on <hashtag> Gencsm <allcaps>  <hashtag> sid <allcaps> <allcaps> <hashtag> thegene <allcaps> <allcaps> <hashtag> Lynchsyndrome <url>,1
rt <allcaps>  <user> : Top Influencers of <hashtag> LynchSyndrome by Tweets:  <user>   <user>   <user>   <user>  <url>,1
rt <allcaps>  <user> : <hashtag> CamilleGrammer on Surviving <hashtag> EndometrialCancer | <hashtag> OncologyNursingNews <url> via  <user>  <hashtag> lynchsy,1
<hashtag> Lynchsyndrome <hashtag> News: Palmetto gba <allcaps> updates coverage determination for Lynch syndrome genetic testing: 5 things - <url>,1
<hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> <hashtag> HereditaryCancer Let's help out  <user>  with his <hashtag> Thunderclap  <hashtag> NationalFamilyHistoryDay <url>,1
Top Influencers of <hashtag> LynchSyndrome by Tweets:  <user>   <user>   <user>   <user>  <url> via  <user>,1
Top Influencers of <hashtag> LynchSyndrome by <hashtag> Mention:  <user>   <user>   <user>  <url> via  <user>,1
rt <allcaps>  <user> : <hashtag> Lynchsyndrome: Next <hashtag> Gencsm <allcaps> with  <user>   <hashtag> thegene <allcaps> <allcaps> <url>,1
<hashtag> Lynchsyndrome: Next <hashtag> Gencsm <allcaps> with  <user>   <hashtag> thegene <allcaps> <allcaps> <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<user>  <hashtag> Lynchsyndrome <hashtag> Gencsm <allcaps>: Gratitude for the follow  Please join us for the next <hashtag> Gencsm <allcaps>  <url>,1
<hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> Encourage families to collect & act on their health histories  <url> via    <url>,1
<hashtag> Lynchsyndrome <hashtag> brca <allcaps> <allcaps> Encourage families to collect & act on their health histories  <url> via  <user>,1
rt <allcaps>  <user> : Next <hashtag> Gencsm <allcaps> with  <user> : <hashtag> HereditaryCancerSyndromes <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> pten <allcaps> <allcaps> <hashtag> fap <allcaps> <allcaps> <hashtag> LiFraumeni <hashtag> rbi <allcaps> <allcaps> <hashtag> ret <allcaps> <allcaps> <hashtag> vhl <allcaps> <allcaps>,1
Next <hashtag> Gencsm <allcaps> with  <user> : <hashtag> HereditaryCancerSyndromes <hashtag> brca <allcaps> <allcaps> <hashtag> Lynchsyndrome <hashtag> pten <allcaps> <allcaps> <hashtag> fap <allcaps> <allcaps> <hashtag> LiFraumeni <hashtag> rbi <allcaps>    <allcaps> <url>,1
