id,text,clean_text,place,user_location,created_at,username,user_id,class- Yunpeng,class -Laura,Xinsong,Finalize,sum,user_class -Laura,user_class -Yunpeng,notes: Laura,,,
800727127394045952,@Rick345 Gratitude for the follow! #Lynchsyndrome #GenCSM #Chicago  G @ the nonprofit: https://t.co/ZXhZ0I3uCL https://t.co/R0oo0TkABE, Gratitude for the follow  #Lynchsyndrome #GenCSM #Chicago  G   the nonprofit  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:46:38 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800727060440350724,@CellMarkBio Gratitude for the follow! #Lynchsyndrome #GenCSM #Chicago  G @ the nonprofit: https://t.co/ZXhZ0I3uCL https://t.co/OZqMmOnx5o, Gratitude for the follow  #Lynchsyndrome #GenCSM #Chicago  G   the nonprofit  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:46:22 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800726858509721600,@bigpurpledot Gratitude for the follow! #Lynchsyndrome #GenCSM #Chicago  G @ the nonprofit: https://t.co/ZXhZ0I3uCL https://t.co/1m5kPDhSDh, Gratitude for the follow  #Lynchsyndrome #GenCSM #Chicago  G   the nonprofit  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:45:34 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800723506858078208,Love seeing people using the hashatag --> #GenCSM in their tweets!   Woohoo!   #Genetics #Genomics https://t.co/mmDbpREQ7V,Love seeing people using the hashatag --  #GenCSM in their tweets    Woohoo    #Genetics #Genomics ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:32:15 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800723014002348033,@chicagogenetics Ouch...#Lynchsyndrome https://t.co/jYQbE34GBZ, Ouch   #Lynchsyndrome ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:30:17 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800721884233003009,RT @ShewithLynch: @DBaska3 #Lynchsyndrome #GenCSM: Gratitude for the follow! Happy Friday!  G @ thee nonprofit: https://t.co/MJs1nazA86 htt,RT    #Lynchsyndrome #GenCSM  Gratitude for the follow  Happy Friday   G   thee nonprofit  htt,,"Evanston, IL",Mon Nov 21 15:25:48 +0000 2016,Georgia Hurst,932847330,0,1,1,1,2,1,0,,,,
800721056478691328,RT @sites0512org: Does #GeneticTesting Make Sense for You? #BRCA #genCSM #LynchSyndrome #hereditarycancer  @ConsumerReports   https://t.co,RT   Does #GeneticTesting Make Sense for You  #BRCA #genCSM #LynchSyndrome #hereditarycancer     ,,"Evanston, IL",Mon Nov 21 15:22:31 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
800720616752087040,RT @PlexusVentures: @NICEcomms recommends screening for #LynchSyndrome @PharmaTimes #colorectalcancer #NHS #screening #geneticconditon   ht,RT    recommends screening for #LynchSyndrome  #colorectalcancer #NHS #screening #geneticconditon   ht,,"Evanston, IL",Mon Nov 21 15:20:46 +0000 2016,Georgia Hurst,932847330,0,1,1,1,2,1,0,,,,
800720194490499072,RT @ShewithLynch: #Lynchsyndrome #FertilityPreservation #ResearchStudy Link--> https://t.co/2L5KxRXYQ2 https://t.co/839NdamQcf,RT   #Lynchsyndrome #FertilityPreservation #ResearchStudy Link--  ,,"Evanston, IL",Mon Nov 21 15:19:05 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800720175876239360,RT @ShewithLynch: #Lynchsyndrome #FertilityPreservation #ResearchStudy Link--> https://t.co/2L5KxRXYQ2 https://t.co/839NdamQcf https://t.co,RT   #Lynchsyndrome #FertilityPreservation #ResearchStudy Link--  ,,"Evanston, IL",Mon Nov 21 15:19:01 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800720128941887489,RT @ShewithLynch: #Lynchsyndrome Now #ThisIsAdvocacy ->  https://t.co/ogBagCDpHk    Couldn't do it all without the generous support of @Pat,RT   #Lynchsyndrome Now #ThisIsAdvocacy -   Couldn t do it all without the generous support of ,,"Evanston, IL",Mon Nov 21 15:18:50 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800720041956229124,RT @ShewithLynch: #TBT @ShewithLynch and Director #AlanBlassberg of @pinkandbluedoc #Chicago #Lynchsyndrome #GenCSM #HereditaryCancer https,RT   #TBT  and Director #AlanBlassberg of  #Chicago #Lynchsyndrome #GenCSM #HereditaryCancer https,,"Evanston, IL",Mon Nov 21 15:18:29 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800720019869077504,RT @ovariancancers: agminated cafe-au-lait patches - needs genetic explanation for pts pls #Lynchsyndrome #Genetics #cancerresearch #heredi,RT   agminated cafe-au-lait patches - needs genetic explanation for pts pls #Lynchsyndrome #Genetics #cancerresearch #heredi,,"Evanston, IL",Mon Nov 21 15:18:24 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
8.0072E+17,RT @ShewithLynch: #Lynchsyndrome #BRCA #HereditaryCancer Let's help out @DrKhouryCDC with his #Thunderclap! #NationalFamilyHistoryDay https,RT   #Lynchsyndrome #BRCA #HereditaryCancer Let s help out  with his #Thunderclap  #NationalFamilyHistoryDay https,,"Evanston, IL",Mon Nov 21 15:17:58 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800717266488795136,#Chicago on 12/1! Check out the @pinkandbluedoc!!! For tix-> https://t.co/mwEdFh9gzu  #BreastCancer #Genetics https://t.co/Qssw105b3B,#Chicago on 12 1  Check out the     For tix-  #BreastCancer #Genetics ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Mon Nov 21 15:07:27 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
800563476301086720,"RT @AliveAndKicknDD: Join us for #BGBLA 20/2017 honoring @TheRealCamilleG and Dr. Ora Karp Gordon, https://t.co/HFaCplVQwo @VibratoJazz #",RT   Join us for #BGBLA 1 30 2017 honoring  and Dr  Ora Karp Gordon   #,,,Mon Nov 21 04:56:21 +0000 2016,Camille Grammer,244243477,1,1,,1,1,1,1,"User is Chair of Foundation for Women's Council; also was a celebrity account, so didn't think it was under the consumer/patient/individual",,,
800317373051899905,RT @ShewithLynch: Top Influencers of #LynchSyndrome by #Mention: @shewithlynch  @drsidmukherjee  @pinkandbluedoc  https://t.co/JryM6wr9zi v,RT   Top Influencers of #LynchSyndrome by #Mention        v,,Bay Area,Sun Nov 20 12:38:25 +0000 2016,Qureet Lead-Gen,1647358141,1,1,,1,1,1,1,,,,
800076788365828096,RT @ShewithLynch: Very honored and flattered to have @DrSidMukherjee as our next guest on #GenCSM.  #SID #THEGENE  #Lynchsyndrome https://t,RT   Very honored and flattered to have  as our next guest on #GenCSM   #SID #THEGENE  #Lynchsyndrome ,,,Sat Nov 19 20:42:25 +0000 2016,Linda Zercoe,1250310080,1,1,,1,1,0,1,,,,
800039671610953728,RT @ShewithLynch: Top Influencers of #LynchSyndrome by Tweets:  @shewithlynch  @genc_sm  @brcaresponder  @njivorygirl  https://t.co/JryM6wr,RT   Top Influencers of #LynchSyndrome by Tweets           ,,South Florida,Sat Nov 19 18:14:56 +0000 2016,Amy Byer Shainman,365720964,1,1,,1,1,1,1,,,,
800008895808802816,RT @jdhermanmd: #CamilleGrammer on Surviving #EndometrialCancer | #OncologyNursingNews https://t.co/kuXVImVL7M via @OncNursingNews #lynchsy,RT   #CamilleGrammer on Surviving #EndometrialCancer   #OncologyNursingNews via  #lynchsy,,Jersey Shore and Naples/Marco ,Sat Nov 19 16:12:38 +0000 2016,Lee,17759623,1,1,,1,1,0,1,,,,
799982268668264448,#Lynchsyndrome #News: Palmetto GBA updates coverage determination for Lynch syndrome genetic testing: 5 things  - https://t.co/eJlq8ebfKD,#Lynchsyndrome #News  Palmetto GBA updates coverage determination for Lynch syndrome genetic testing  5 things  - ,,"Evanston, IL",Sat Nov 19 14:26:50 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799970676102889473,#Lynchsyndrome #BRCA #HereditaryCancer Let's help out @DrKhouryCDC with his #Thunderclap! #NationalFamilyHistoryDay https://t.co/zDXNn2wh1P,#Lynchsyndrome #BRCA #HereditaryCancer Let s help out  with his #Thunderclap  #NationalFamilyHistoryDay ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Sat Nov 19 13:40:46 +0000 2016,Georgia Hurst,932847330,2,1,1,1,2,1,0,,,,
799964581946884096,Top Influencers of #LynchSyndrome by Tweets:  @shewithlynch  @genc_sm  @brcaresponder  @njivorygirl  https://t.co/JryM6wr9zi via @symplur,Top Influencers of #LynchSyndrome by Tweets           via ,,"Evanston, IL",Sat Nov 19 13:16:33 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
799964429886586886,Top Influencers of #LynchSyndrome by #Mention: @shewithlynch  @drsidmukherjee  @pinkandbluedoc  https://t.co/JryM6wr9zi via @symplur,Top Influencers of #LynchSyndrome by #Mention        via ,,"Evanston, IL",Sat Nov 19 13:15:57 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799798924731154433,RT @ShewithLynch: #Lynchsyndrome: Next #GenCSM with @DrSidMukherjee! #THEGENE https://t.co/7kMSGet4fM,RT   #Lynchsyndrome  Next #GenCSM with   #THEGENE ,,THIS moment,Sat Nov 19 02:18:17 +0000 2016,Stephie!,2394239142,1,1,,1,1,0,1,,,,
799794169766182912,#Lynchsyndrome: Next #GenCSM with @DrSidMukherjee! #THEGENE https://t.co/7kMSGet4fM,#Lynchsyndrome  Next #GenCSM with   #THEGENE ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Sat Nov 19 01:59:24 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799735610185392129,@barstweets #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/KqfeIlLIMs, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 22:06:42 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799735575406223360,@metavivor #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/xD9JQgaj1b, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 22:06:34 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733672366735361,@ShineyMichael3 #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/XNDLSlk57K, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:59:00 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733573242667009,@AvtarGi86085105 #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/OLr1bqSFyD, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:58:36 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733526971052032,@DrSamAlibrando #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/2EvVXhgTvc, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:58:25 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733477159608321,@Roam_Consulting #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/WgwWUvZyRY, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:58:13 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733436818845696,@DxInfoSearch #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/fT5Bhp09F0, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:58:04 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733387552440320,@TelomereEffect #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/QTDTsPPFKx, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:57:52 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733347153051648,@NoYouCantcer #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/Yq32moQJxY, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:57:42 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733305105059840,@StaywellOH #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/osegafkExW, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:57:32 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799733260246872064,@TakeWingNow #Lynchsyndrome #GenCSM: Gratitude for the follow! Please join us for the next #GenCSM! https://t.co/gv4T4YcUxI, #Lynchsyndrome #GenCSM  Gratitude for the follow  Please join us for the next #GenCSM  ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 21:57:22 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
799687616622919680,#Lynchsyndrome #BRCA Encourage families to collect & act on their health histories. https://t.co/XWzifWdQUN via... https://t.co/54jBjS3wiG,#Lynchsyndrome #BRCA Encourage families to collect   act on their health histories  via    ,,"Evanston, IL",Fri Nov 18 18:55:59 +0000 2016,Georgia Hurst,932847330,1,2,1,1,2,1,0,,,,
799687609517830144,#Lynchsyndrome #BRCA Encourage families to collect & act on their health histories. https://t.co/XWzifWdQUN via @DrKhouryCDC,#Lynchsyndrome #BRCA Encourage families to collect   act on their health histories  via ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 18:55:58 +0000 2016,Georgia Hurst,932847330,2,2,,1,1,1,1,,,,
799684611358027777,RT @ShewithLynch: Next #GenCSM with @DrSidMukherjee:  #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI #RET #VHL,RT   Next #GenCSM with    #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI #RET #VHL,,"Evanston, IL",Fri Nov 18 18:44:03 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799684345808109568,Next #GenCSM with @DrSidMukherjee:  #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI... https://t.co/oijViSEyV3,Next #GenCSM with    #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI    ,,"Evanston, IL",Fri Nov 18 18:43:00 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799684322685054976,Next #GenCSM with @DrSidMukherjee:  #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI https://t.co/9FAfLqAnx9,Next #GenCSM with    #HereditaryCancerSyndromes #BRCA #Lynchsyndrome #PTEN #FAP #LiFraumeni #RBI ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Fri Nov 18 18:42:54 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,1,,,,
799608237678960641,RT @katlijnsanctoru: A must have for our FAPA-library #FAP #Lynchsyndrome https://t.co/dBSBdNrDlJ,RT   A must have for our FAPA-library #FAP #Lynchsyndrome ,,"Evanston, IL",Fri Nov 18 13:40:34 +0000 2016,Georgia Hurst,932847330,1,2,1,1,2,1,0,,,,
799557470553329664,RT @ShewithLynch: #Lynchsyndrome #News: Genetic counseling helps determine risk for hereditary cancers - https://t.co/DVilQRxhC5,RT   #Lynchsyndrome #News  Genetic counseling helps determine risk for hereditary cancers - ,,"Ramat Gan, Israel",Fri Nov 18 10:18:50 +0000 2016,E.M.,2685297487,1,1,,1,1,1,0,,,,
799306835572486144,RT @ShewithLynch: #FertilityPreservation #Fertility #Lynchsyndrome #BRCA #HereditaryCancer #ResearchStudy Link --> https://t.co/2L5KxRXYQ2,RT   #FertilityPreservation #Fertility #Lynchsyndrome #BRCA #HereditaryCancer #ResearchStudy Link --  ,,"Evanston, IL",Thu Nov 17 17:42:54 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
799271417208598528,Today is a stellar day! This is me right now...   I love my work!  #Lynchsyndrome   @BRCAresponder @MyGeneCounsel... https://t.co/4TqehrK1RZ,Today is a stellar day  This is me right now      I love my work   #Lynchsyndrome        ,,"Evanston, IL",Thu Nov 17 15:22:10 +0000 2016,Georgia Hurst,932847330,0,1,1,1,2,1,0,,,,
799271396547448832,Today is a stellar day! This is me right now...   I love my work!  #Lynchsyndrome   @BRCAresponder @MyGeneCounsel https://t.co/zBgiPvwHl0,Today is a stellar day  This is me right now      I love my work   #Lynchsyndrome     ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Thu Nov 17 15:22:05 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
799267369201926144,Very honored and flattered to have @DrSidMukherjee as our next guest on #GenCSM.  #SID #THEGENE  #Lynchsyndrome https://t.co/O3IOsbpFFv,Very honored and flattered to have  as our next guest on #GenCSM   #SID #THEGENE  #Lynchsyndrome ,"{'contained_within': [], 'full_name': 'Evanston, IL', 'url': 'https://api.twitter.com/1.1/geo/id/8b351eeb91372dc7.json', 'place_type': 'city', 'attributes': {}, 'country': 'United States', 'id': '8b351eeb91372dc7', 'bounding_box': {'coordinates': [[[-87.733451, 42.0191507], [-87.6649403, 42.0191507], [-87.6649403, 42.071723], [-87.733451, 42.071723]]], 'type': 'Polygon'}, 'country_code': 'US', 'name': 'Evanston'}","Evanston, IL",Thu Nov 17 15:06:05 +0000 2016,Georgia Hurst,932847330,1,1,,1,1,1,0,,,,
