"id","text","place","user_location","created_at","username","user_id"
"804875078064279552","RT @ShewithLynch: Last night at @pinkandbluedoc in #Chicago!  @BRCAresponder @ShewithLynch @MyGeneCounsel #BRCA #Lynchsyndrome #HereditaryC","","Connecticut, USA","Sat Dec 03 02:29:07 +0000 2016","Ellen T. Matloff","2456732700"
"804875248931840000","RT @ShewithLynch: #Lynchsyndrome #HereditaryCancer #GenCSM  Last night at @pinkandbluedoc in #Chicago!  @BRCAresponder @ShewithLynch @MyGen","","Connecticut, USA","Sat Dec 03 02:29:47 +0000 2016","Ellen T. Matloff","2456732700"
"805928638914895872","RT @ColonCancerShow: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Tue Dec 06 00:15:35 +0000 2016","Ellen T. Matloff","2456732700"
"799427047328202755","RT @ShewithLynch: Very honored and flattered to have @DrSidMukherjee as our next guest on #GenCSM.  #SID #THEGENE  #Lynchsyndrome https://t","","Connecticut, USA","Fri Nov 18 01:40:35 +0000 2016","Ellen T. Matloff","2456732700"
"816240056746868736","RT @GenC_SM: Next #GenCSM coming up soon...stay tuned for details! @MyGeneCounsel @BRCAresponder @ShewithLynch @MarkBoguskiMD  #Genetics #L","","Connecticut, USA","Tue Jan 03 11:09:29 +0000 2017","Ellen T. Matloff","2456732700"
"818206036230340608","RT @OSUCCC_James: Lynch syndrome: Knowing your risk could save your life, @HHampel1 writes: https://t.co/NifnSCwarW","","Connecticut, USA","Sun Jan 08 21:21:35 +0000 2017","Ellen T. Matloff","2456732700"
"819547419012714498","RT @ShewithLynch: #TBT #GenCSM #GeneticCancer #SocialMedia  @ShewithLynch @MyGeneCounsel @BRCAresponder in November in #Chicago #Lynchsyndr","","Connecticut, USA","Thu Jan 12 14:11:45 +0000 2017","Ellen T. Matloff","2456732700"
"819547491024728064","RT @ColonCancerShow: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Thu Jan 12 14:12:02 +0000 2017","Ellen T. Matloff","2456732700"
"820729619632521217","RT @DrKhouryCDC: It's Time for Nationwide Lynch Syndrome Screening. By @HHampel1 https://t.co/bXdCacz1ZX https://t.co/P0T9PpVCLu","","Connecticut, USA","Sun Jan 15 20:29:24 +0000 2017","Ellen T. Matloff","2456732700"
"820731614812639232","RT @GenC_SM: Pathologist Seeks Earlier Answers for Families with Lynch Syndrome - Dialogue Blog - University of Rochester... https://t.co/g","","Connecticut, USA","Sun Jan 15 20:37:20 +0000 2017","Ellen T. Matloff","2456732700"
"822078742960947200","RT @ColonCancerShow: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Thu Jan 19 13:50:20 +0000 2017","Ellen T. Matloff","2456732700"
"824266665521270784","RT @provenanceLV: Do you have a family history of colon or uterine cancer? You might be at risk for #lynchsyndrome #cancer #genetics https:","","Connecticut, USA","Wed Jan 25 14:44:21 +0000 2017","Ellen T. Matloff","2456732700"
"824393129155559424","RT @ShewithLynch: #Lynchsyndrome #News: Lynch SyndromeAssociated #OvarianCancer Presents Early, Has Good Prognosis - https://t.co/6i8EBCmX","","Connecticut, USA","Wed Jan 25 23:06:53 +0000 2017","Ellen T. Matloff","2456732700"
"824614242045349894","RT @GenC_SM: Woohoo! Over 2,000 followers!  #GenCSM with @MyGeneCounsel @BRCAresponder @ShewithLynch  #HereditaryCancer #Genetics #Lynchsyn","","Connecticut, USA","Thu Jan 26 13:45:30 +0000 2017","Ellen T. Matloff","2456732700"
"826163564381630464","Thank you, @KintalkUCSF. @dcBonadies @ShewithLynch @BRCAresponder @LguzzardiM #BRCA #Lynchsyndrome @GenC_SM #GCchat","","Connecticut, USA","Mon Jan 30 20:21:57 +0000 2017","Ellen T. Matloff","2456732700"
"826570818297688064","RT @ShewithLynch: #CertifiedGeneticCounseling Needed BEFORE & After #GeneticTesting! The Genetic Test You Should Have On Your Radar... http","","Connecticut, USA","Tue Jan 31 23:20:14 +0000 2017","Ellen T. Matloff","2456732700"
"826570552861159424","RT @ShewithLynch: #Lynchsyndrome #News: Should You Get a Genetic Test for Lynch Syndrome? - https://t.co/J0W094ydGH","","Connecticut, USA","Tue Jan 31 23:19:11 +0000 2017","Ellen T. Matloff","2456732700"
"826570476218630144","RT @ShewithLynch: #Lynchsyndrome #News: Lynch SyndromeAssociated Ovarian Cancer Presents Early, Has Good Prognosis - https://t.co/6i8EBCmX","","Connecticut, USA","Tue Jan 31 23:18:53 +0000 2017","Ellen T. Matloff","2456732700"
"827975291654041600","RT @ShewithLynch: #Lynchsyndrome #UpcomingConference this month! #IWillBeThere!  https://t.co/GZ0q3rFX9Q https://t.co/IQgdIqLmnP","","Connecticut, USA","Sat Feb 04 20:21:07 +0000 2017","Ellen T. Matloff","2456732700"
"834841932065079297","RT @JoyLarsenHaidle: Universal tumor test for Lynch Syndrome + q 2 yr colonoscopy cost effective with significant life year gains. @Genetic","","Connecticut, USA","Thu Feb 23 19:06:41 +0000 2017","Ellen T. Matloff","2456732700"
"834841858882863108","RT @JoyLarsenHaidle: Ladabaum: germline genetic testing for universal Lynch syndrome screening cost effective when $150/gene. @GeneticCouns","","Connecticut, USA","Thu Feb 23 19:06:24 +0000 2017","Ellen T. Matloff","2456732700"
"834843041739464705","RT @KintalkUCSF: An estimated 1/280 people have #LynchSyndrome . This makes it the most common #hereditarycancer syndrome https://t.co/J71s","","Connecticut, USA","Thu Feb 23 19:11:06 +0000 2017","Ellen T. Matloff","2456732700"
"836299760076275712","RT @ShewithLynch: Interested in #Lynchsyndrome and #Genetics? Then you should be following: @MyGeneCounsel @BRCAresponder @ShewithLynch @Ge","","Connecticut, USA","Mon Feb 27 19:39:35 +0000 2017","Ellen T. Matloff","2456732700"
"836702091494187009","RT @RedbridgeCCG: People with #Lynchsyndrome are more likely to develop #bowelcancer. Early screening can save lives https://t.co/oXc8GFjPe","","Connecticut, USA","Tue Feb 28 22:18:18 +0000 2017","Ellen T. Matloff","2456732700"
"838485011158401024","RT @ShewithLynch: #Lynchsyndrome #News: Screening for Lynch Syndrome - https://t.co/cEqFDA1w8q","","Connecticut, USA","Sun Mar 05 20:22:59 +0000 2017","Ellen T. Matloff","2456732700"
"840284209990254593","@GeneticsSociety We support the stance by the ASHG! Protect GINA, stand w us & RT! #ColonCancer #Lynchsyndrome #womeninSTEM #GirlsInSTEM","","Connecticut, USA","Fri Mar 10 19:32:22 +0000 2017","Ellen T. Matloff","2456732700"
"834416659725217793","RT @CancerRadioNet: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Wed Feb 22 14:56:49 +0000 2017","Ellen T. Matloff","2456732700"
"834416483228905473","RT @LguzzardiM: @NICEcomms recommends wider use of #genetictesting to detect #hereditarycancer  #LynchSyndrome #genCSM #GCchat   https://t.","","Connecticut, USA","Wed Feb 22 14:56:06 +0000 2017","Ellen T. Matloff","2456732700"
"842502911624200192","RT @ShewithLynch: Interested in #Lynchsyndrome? Then you should be following: @MyGeneCounsel @ShewithLynch @BRCAresponder @GenC_SM https://","","Connecticut, USA","Thu Mar 16 22:28:41 +0000 2017","Ellen T. Matloff","2456732700"
"841685038072811524","RT @GenC_SM: #SGOMtg Join us for the next #GenCSM! #Lynchsyndrome #HereditaryColonCancer @MyGeneCounsel @BRCAresponder @ShewithLynch @HHamp","","Connecticut, USA","Tue Mar 14 16:18:45 +0000 2017","Ellen T. Matloff","2456732700"
"843158919681888258","RT @BRCAresponder: Next #GenCSM 3/27 #Lynchsyndrome #MAP #FAP #PJS #JPS #Cowdensyndrome #genetics  #ColonCancer #GeneticTesting  https://t.","","Connecticut, USA","Sat Mar 18 17:55:26 +0000 2017","Ellen T. Matloff","2456732700"
"844143942299922437","RT @GenC_SM: Join us next week for #GenCSM with @HHampel1 @MyGeneCounsel @BRCAresponder & @ShewithLynch!  #Lynchsyndrome #HereditaryColonCa","","Connecticut, USA","Tue Mar 21 11:09:33 +0000 2017","Ellen T. Matloff","2456732700"
"845285824535154688","RT @ShewithLynch: Whatcha doin' on Monday? Join me, @MyGeneCounsel, @BRCAresponder @HHampel1 for #GenCSM! #Lynchsyndrome, #HereditaryColonC","","Connecticut, USA","Fri Mar 24 14:46:59 +0000 2017","Ellen T. Matloff","2456732700"
"845356712911687680","Don't Discriminate Against Mutants Like Me https://t.co/fd6tY8vFVL #geneticdiscrimination #GCChat #BRCA #Lynchsyndrome #ACA #HIPAA","","Connecticut, USA","Fri Mar 24 19:28:40 +0000 2017","Ellen T. Matloff","2456732700"
"844891426894856193","Be sure to join us!  #GCchat @GeneticCouns #Lynchsyndrome #ColonCancer #ColonCancerAwarenessMonth #Genetics https://t.co/XlWzjqZPi4","","Connecticut, USA","Thu Mar 23 12:39:48 +0000 2017","Ellen T. Matloff","2456732700"
"845052581701398529","RT @ShewithLynch: #Lynchsyndrome #HereditaryColonCancer on the next #GenCSM. #Tweetchat @HHampel1 @ShewithLynch @MyGeneCounsel @BRCArespond","","Connecticut, USA","Thu Mar 23 23:20:10 +0000 2017","Ellen T. Matloff","2456732700"
"846005081535401984","Join us tomorrow for our #GenCSM #tweetchat at Noon ET! We are talking #lynchsyndrome #colorectalcancer #hereditarycancer w/ guest @HHampel1","","Connecticut, USA","Sun Mar 26 14:25:04 +0000 2017","Ellen T. Matloff","2456732700"
"847456136617893891","Anorexia? Depression? Hypochondiasis? No, it was #ColonCancer > https://t.co/iefhZeAyLZ #podcast #colorectalcancer #lynchsyndrome","","Connecticut, USA","Thu Mar 30 14:31:02 +0000 2017","Ellen T. Matloff","2456732700"
"847510077087010816","Personal & #familyhistory red flags that may be features of #LynchSyndrome https://t.co/Mao59IoKeQ #genetictesting #geneticcounseling #colon","","Connecticut, USA","Thu Mar 30 18:05:23 +0000 2017","Ellen T. Matloff","2456732700"
"848885351091507201","Miss our #GenCSM tweetchat about #LynchSyndrome, #HereditaryCancerSyndromes, #ColonCancer? Here's our highlights > https://t.co/CmLrgk5ugl","","Connecticut, USA","Mon Apr 03 13:10:13 +0000 2017","Ellen T. Matloff","2456732700"
"849279228306751489","Check out our #GenCSM tweetchat highlights about #LynchSyndrome #ColonCancer #colon #HereditaryCancer https://t.co/Kpl5EqvPLJ @HHampel1","","Connecticut, USA","Tue Apr 04 15:15:21 +0000 2017","Ellen T. Matloff","2456732700"
"850064408319582210","Want to go back to our #GenCSM tweetchat? Our review > https://t.co/0ATgu65C7I #LynchSyndrome #HereditaryColonCancer #HereditaryCancerNews","","Connecticut, USA","Thu Apr 06 19:15:23 +0000 2017","Ellen T. Matloff","2456732700"
"846376622961950721","1 hour until our #LynchSyndrome convo kicks off using #GenCSM. Join us!! #HereditaryColonCancerSyndromes #LynchSyndrome #HereditaryCancer","","Connecticut, USA","Mon Mar 27 15:01:26 +0000 2017","Ellen T. Matloff","2456732700"
"846391771017990145","RT @GenC_SM: #GenCSM #Lynchsyndrome #HereditaryColonCancerSyndromes RIGHT NOW! https://t.co/GZ6FckC9TM","","Connecticut, USA","Mon Mar 27 16:01:38 +0000 2017","Ellen T. Matloff","2456732700"
"846396137485553664","RT @HHampel1: @HealioGastro You're right - we think 95% of individuals with #Lynchsyndrome are not aware of their diagnosis. #GenCSM","","Connecticut, USA","Mon Mar 27 16:18:59 +0000 2017","Ellen T. Matloff","2456732700"
"846396534249963520","RT @NJIvorygirl: Q1 - My sister - Uterine Stage III - age 48, mine was Stage 1 at 50  They took blood during surgery to test #LynchSyndrome","","Connecticut, USA","Mon Mar 27 16:20:33 +0000 2017","Ellen T. Matloff","2456732700"
"846398185408999424","RT @HHampel1: #GenCSM Q3: 6/7 Colorectal cancers develop much more quickly in people w/ Lynch syndrome so they really have to get their col","","Connecticut, USA","Mon Mar 27 16:27:07 +0000 2017","Ellen T. Matloff","2456732700"
"846398125619187717","RT @HHampel1: #GenCSM Q3: 5/7 The most important thing someone w/ #Lynchsyndrome can do is follow their #CancerScreening recommendations ve","","Connecticut, USA","Mon Mar 27 16:26:53 +0000 2017","Ellen T. Matloff","2456732700"
"846397968546775040","RT @HHampel1: @GenC_SM #GenCSM Q3: 2/7 Everyone, including people w/ #Lynch syndrome, should try to control their manageable risk factors b","","Connecticut, USA","Mon Mar 27 16:26:15 +0000 2017","Ellen T. Matloff","2456732700"
"846397841358671876","RT @HHampel1: @GenC_SM #GenCSM Q3: 1/ 67 People with #Lynchsyndrome should consider taking #aspirin daily to lower their risk for #Colorect","","Connecticut, USA","Mon Mar 27 16:25:45 +0000 2017","Ellen T. Matloff","2456732700"
"846398963037196288","RT @HHampel1: @GenC_SM #GenCSM Q4: 3/3 Remind their gastroenterologist that they have Lynch syndrome and are at high risk right before thei","","Connecticut, USA","Mon Mar 27 16:30:12 +0000 2017","Ellen T. Matloff","2456732700"
"846398899661230080","RT @ZHeatherChamp: WAVES HAND:  I know this is for Lynch Syndrome, but Cowden Syndrome is so similar and under represented. I'm loud! LOL #","","Connecticut, USA","Mon Mar 27 16:29:57 +0000 2017","Ellen T. Matloff","2456732700"
"846398579547787265","RT @GenC_SM: @HHampel1   #GenCSM Q4: How can people with #Lynchsyndrome optimize the effectiveness of their colonoscopies?","","Connecticut, USA","Mon Mar 27 16:28:41 +0000 2017","Ellen T. Matloff","2456732700"
"846400050418896897","RT @BrownGeneGal: Who should seek a #CancerGeneticCounselor? #GenCSM #HereditaryCancer #LynchSyndrome https://t.co/qRCKaJI6NG","","Connecticut, USA","Mon Mar 27 16:34:32 +0000 2017","Ellen T. Matloff","2456732700"
"846401173045293056","RT @NJIvorygirl: Thank you for clearing that up.  My Aunt had her tests come back ""negative"" so she'd fall into that category. #GenCSM #Lyn","","Connecticut, USA","Mon Mar 27 16:38:59 +0000 2017","Ellen T. Matloff","2456732700"
"846401597957701632","RT @NJIvorygirl: Please follow - @ShewithLynch @MyGeneCounsel @HHampel1 @GenC_SM  TWEET CHAT NOW #GenCSM #Lynchsyndrome #HereditaryColonCan","","Connecticut, USA","Mon Mar 27 16:40:40 +0000 2017","Ellen T. Matloff","2456732700"
"846404715994865666","RT @NJIvorygirl: Would a dr let you go longer than a year with history of #Coloncancer #GenCSM #LynchSyndrome #GenCSM https://t.co/Us8oJ53Y","","Connecticut, USA","Mon Mar 27 16:53:04 +0000 2017","Ellen T. Matloff","2456732700"
"846406339773517825","RT @NJIvorygirl: #GenCSM #ColonCancer #LynchSyndrome - FIND THE RIGHT #GeneticCounselor --> @MyGeneCounsel @HHampel1 https://t.co/e7iUMnZWVx","","Connecticut, USA","Mon Mar 27 16:59:31 +0000 2017","Ellen T. Matloff","2456732700"
"844538024486731781","For #ColorectalCancerAwarenessMonth @ShewithLynch shares about her hereditary syndrome, #LynchSyndrome https://t.co/PpzXLVmPri","","Connecticut, USA","Wed Mar 22 13:15:30 +0000 2017","Ellen T. Matloff","2456732700"
"844602517757607937","RT @HCCTakesGuts: Today is Lynch Syndrome Awareness Day... spread the word! @LynchCancers @ShewithLynch @AliveAndKicknDD @MyGeneCounsel @CG","","Connecticut, USA","Wed Mar 22 17:31:46 +0000 2017","Ellen T. Matloff","2456732700"
"844613502459367425","#PatientAdvocate @ShewithLynch shares about #prophylactic surgeries for #ColorectalCancerAwarenessMonth https://t.co/KVynWOYbxh","","Connecticut, USA","Wed Mar 22 18:15:25 +0000 2017","Ellen T. Matloff","2456732700"
"844625725013610498","w/o significant changes, including changes to the requirements related to genetic information. 2/2 #ACA #insurance #brca #Lynchsyndrome","","Connecticut, USA","Wed Mar 22 19:03:59 +0000 2017","Ellen T. Matloff","2456732700"
"844634870601203713","RT @HCCTakesGuts: Listen to Kory Jasperson, CGC, and medical advisor to HCCF, discuss Lynch syndrome and family history. https://t.co/f67Ip","","Connecticut, USA","Wed Mar 22 19:40:20 +0000 2017","Ellen T. Matloff","2456732700"
"851599888798416898","RT @CancerRadioNet: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Tue Apr 11 00:56:50 +0000 2017","Ellen T. Matloff","2456732700"
"851504695172624384","RT @GenC_SM: #Lynchsyndrome in the news. https://t.co/m0yiPMpSug","","Connecticut, USA","Mon Apr 10 18:38:34 +0000 2017","Ellen T. Matloff","2456732700"
"851531857036554241","@RepStefanik, we'd like to hear your side of the story. Will you talk to @MyGeneCounsel? #GINA #BRCA #Lynchsyndrome https://t.co/aGMyU5Nhrx","","Connecticut, USA","Mon Apr 10 20:26:30 +0000 2017","Ellen T. Matloff","2456732700"
"853036562086539268","RT @CancerRadioNet: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Sat Apr 15 00:05:39 +0000 2017","Ellen T. Matloff","2456732700"
"853995243926155264","Interested in learning about the latest #coloncancer #chemoprevention? Check @CancerSupportCm's event, 4/20! https://t.co/7Fl0e3K2u3","","Connecticut, USA","Mon Apr 17 15:35:07 +0000 2017","Ellen T. Matloff","2456732700"
"854883888354734080","RT @CancerRadioNet: Lynch Syndrome & Genetic Testing and Counseling, With @SheWithLynch @MyGeneCounsel https://t.co/rBKwT5QkHV","","Connecticut, USA","Thu Apr 20 02:26:16 +0000 2017","Ellen T. Matloff","2456732700"
"856890947438866437","RT @ShewithLynch: #HAPPYDNADAY! #DYK about #Lynchsyndrome? #HereditaryCancer #Genetics #Genomics #DNA #GenCSM @BRCAresponder @MyGeneCounsel","","Connecticut, USA","Tue Apr 25 15:21:36 +0000 2017","Ellen T. Matloff","2456732700"
"859844669152399360","RT @DrKhouryCDC: It's Time for Nationwide Lynch Syndrome Screening. By @HHampel1 https://t.co/bXdCacz1ZX  #GenCSM https://t.co/gjbprgekcK","","Connecticut, USA","Wed May 03 18:58:38 +0000 2017","Ellen T. Matloff","2456732700"
"862275352844009472","RT @DrKhouryCDC: Expanding Lynch Syndrome screening.  VIEW  1-hour Webinar presentation @theNCI.  https://t.co/uzEdI0f1cO https://t.co/AZip","","Connecticut, USA","Wed May 10 11:57:19 +0000 2017","Ellen T. Matloff","2456732700"
"867727746277015552","Could your #genetic #privacy be in jeopardy? H.R. 1313 https://t.co/9ZhV7QTpag #NSGCgenepool #GCChat #BRCA #LynchSyndrome","","Connecticut, USA","Thu May 25 13:03:10 +0000 2017","Ellen T. Matloff","2456732700"
"867786080539377665","Only 5 minutes unti #NSGCGenePool !  Please join us! #BRCA #Lynchsyndrome #GCChat #STEM #womeninSTEM https://t.co/UEzyhIKz8F","","Connecticut, USA","Thu May 25 16:54:58 +0000 2017","Ellen T. Matloff","2456732700"
"869586786317733889","#CMMRD is a syndrome assoc w/ 2 #LynchSyndrome gene mutations, which often cause #childhoodcancers https://t.co/Z4T1GrigpJ","","Connecticut, USA","Tue May 30 16:10:20 +0000 2017","Ellen T. Matloff","2456732700"
"870324477078491137","RT @GenC_SM: @washingtonpost @ShewithLynch Please join us today for #GenCSM!   #Lynchsyndrome #BRCA #Hereditarycancer #GeneticTesting https","","Connecticut, USA","Thu Jun 01 17:01:39 +0000 2017","Ellen T. Matloff","2456732700"
"870342502162804737","RT @MattYurgelun: @GenC_SM @chicagogenetics #GenCSM A1 #Familyhistory of a known mutation, like #BRCA, #Lynchsyndrome, or other 40+ cancer","","Connecticut, USA","Thu Jun 01 18:13:17 +0000 2017","Ellen T. Matloff","2456732700"
"870345978007748609","RT @DrKhouryCDC: A1:  Does colorectal cancer run in your family? Know your genetic risk! #GenCSM https://t.co/sUcXZSISXL https://t.co/xc3Ph","","Connecticut, USA","Thu Jun 01 18:27:06 +0000 2017","Ellen T. Matloff","2456732700"
"870346774824747009","RT @MattYurgelun: @GenC_SM @chicagogenetics #GenCSM A4: Myth 2 3/5: #Lynchsyndrome associated uterine/ovarian cancer) do not affect men, bu","","Connecticut, USA","Thu Jun 01 18:30:16 +0000 2017","Ellen T. Matloff","2456732700"
"870351537381539840","@chicagogenetics @GenC_SM @MattYurgelun The #geneticcounselor can make sure the right test is ordered!  #GenCSM https://t.co/i3vFtW4Xuc","","Connecticut, USA","Thu Jun 01 18:49:11 +0000 2017","Ellen T. Matloff","2456732700"
"871093499646685184","RT @GenC_SM: #GenCSM Genetic Cancer Social Media a cancer ontology hashtag #Genetics #hereditarycancer #geneticcancers #BRCA #Lynchsyndrome","","Connecticut, USA","Sat Jun 03 19:57:29 +0000 2017","Ellen T. Matloff","2456732700"
"880494571284725760","Pre-Existing #Genetic Condition Woes https://t.co/xcqipZSnOv #ACA #genCSM #Lynchsyndrome #BRCA","","Connecticut, USA","Thu Jun 29 18:33:59 +0000 2017","Ellen T. Matloff","2456732700"
"890196490056081408","@AskAnthem Can you please help us answer this critical question re: #genetictesting? #BRCA #Lynchsyndrome #GCChat https://t.co/p7MnYxCzJ0","","Connecticut, USA","Wed Jul 26 13:05:56 +0000 2017","Ellen T. Matloff","2456732700"
"893498074504593408","RT @ShewithLynch: Very honored and flattered to be able to talk about Lynch syndrome in the Huffington Post. https://t.co/gu3b5BnLRn","","Connecticut, USA","Fri Aug 04 15:45:16 +0000 2017","Ellen T. Matloff","2456732700"
"790565420193443840","NICE recommends screening for Lynch syndrome - The National Institute for Health and Care Excellence is recomme... https://t.co/OrPIsWYzSi","","","Mon Oct 24 14:47:38 +0000 2016","Davalyn Corporation","28337061"
"890240868048830464","RT @Guinan2017: @morethanmySLE @GOP We can't give in Peter, I survived a brain aneurysm and I live with Lynch Syndrome, we just can't","","","Wed Jul 26 16:02:17 +0000 2017","Terri O","2829989565"
"849999036106948612","@ShewithLynch Thank you for the work you do for our Lynch Syndrome! I am an MSH2 patient myself.  You have a great weekend too!","","Orange County, Califonia","Thu Apr 06 14:55:37 +0000 2017","Keri Lynn","729871196498448386"
"825678181445271552","@ShewithLynch would love to follow and/or talk about Lynch Syndrome. Truetwit won't work on my phone.","","Fairfield, CT","Sun Jan 29 12:13:13 +0000 2017","Jillosopher","21406120"
"795945291098849281","Today at 6PM CET Tweet chat on #LynchSyndrome in Spanish with @AFALynch Dr @frankbalaguer & @aegastro https://t.co/SlRr92a7uq","","Europe","Tue Nov 08 11:05:20 +0000 2016","Patient Power Europe","2383500127"
"796043744369868800","Our Spanish TweetChat on #LynchSyndrome is on fire! #SindromedeLynch Send your questions and we'll translate them for you","","Europe","Tue Nov 08 17:36:33 +0000 2016","Patient Power Europe","2383500127"
"790479217855197184","Hereditary colorectal cancer https://t.co/mI4FmcQUSw #coloncancer #LynchSyndrome @LynchCancers https://t.co/JgRNtcQd04","","Europe","Mon Oct 24 09:05:06 +0000 2016","Patient Power Europe","2383500127"
"790096511782776832","RT @LynchSyndromeAU: Next up, at our #Lynchsyndrome conference - how to have tricky family conversation about your diagnosis-only 15% fully","","Europe","Sun Oct 23 07:44:22 +0000 2016","Patient Power Europe","2383500127"
"801167770628943872","RT @patientpowereu: Lifestyle in Lynch Syndrome patients https://t.co/Zvecn3GLBx #LynchSyndrome https://t.co/HUGfDZnyDW","","Europe","Tue Nov 22 20:57:36 +0000 2016","Patient Power Europe","2383500127"
"800974629246357504","Lifestyle in Lynch Syndrome patients https://t.co/Zvecn3GLBx #LynchSyndrome https://t.co/HUGfDZnyDW","","Europe","Tue Nov 22 08:10:07 +0000 2016","Patient Power Europe","2383500127"
"808944855518998528","Prevention of colorectal cancer in Lynch Syndrome https://t.co/3LeeG7rqVR #LynchSyndrome https://t.co/Hw4B3pLmFs","","Europe","Wed Dec 14 08:00:57 +0000 2016","Patient Power Europe","2383500127"
"800031562456825856","RT @ShewithLynch: #Lynchsyndrome #BRCA #HereditaryCancer Let's help out @DrKhouryCDC with his #Thunderclap! #NationalFamilyHistoryDay https","","Europe","Sat Nov 19 17:42:43 +0000 2016","Patient Power Europe","2383500127"
"816286802004836352","Lifestyle in Lynch Syndrome patients https://t.co/Fx6I5aLwyU #LynchSyndrome https://t.co/a1oGoYey33","","Europe","Tue Jan 03 14:15:14 +0000 2017","Patient Power Europe","2383500127"
"825386804039782400","Lifestyle in Lynch Syndrome patients https://t.co/KaLMT6n86n #LynchSyndrome https://t.co/rXtuDKJepa","","Europe","Sat Jan 28 16:55:23 +0000 2017","Patient Power Europe","2383500127"
"828556404579586048","Lifestyle in Lynch Syndrome patients https://t.co/l53XBGIoa4 #LynchSyndrome @europacolon https://t.co/Nqz6rEc9Zv","","Europe","Mon Feb 06 10:50:15 +0000 2017","Patient Power Europe","2383500127"
"843780431954755584","Spanish #LynchSyndrome Association presents new book for patients in Barcelona https://t.co/X3rd9cuFAJ @AFALynch https://t.co/z7pviFpG71","","Europe","Mon Mar 20 11:05:06 +0000 2017","Patient Power Europe","2383500127"
"847028077741981697","A new tool for Spanish Lynch Syndrome families https://t.co/ovhsu0JhVx #LynchSyndrome @LynchCancers @LynchFoundation https://t.co/LeuRlUtMHk","","Europe","Wed Mar 29 10:10:05 +0000 2017","Patient Power Europe","2383500127"
"847376567013593089","RT @anticancerclub: #LynchSyndrome and #Cancer w/ @DanielleIsB https://t.co/q2a7D7WQzQ #crcsm","","Europe","Thu Mar 30 09:14:51 +0000 2017","Patient Power Europe","2383500127"
"848110250049888257","Lifestyle in Lynch Syndrome patients https://t.co/1BJ5O1QQT0 #LynchSyndrome https://t.co/IGt8pDofiR","","Europe","Sat Apr 01 09:50:15 +0000 2017","Patient Power Europe","2383500127"
"874901478674243585","RT @frankbalaguer: First meeting of Lynch syndrome families in Balearic Islands #sindromedeLynch @LynchCancers @AFALynch @aegastro https://","","Europe","Wed Jun 14 08:09:02 +0000 2017","Patient Power Europe","2383500127"
"818717791633051652","RT @TheRealCamilleG: Twitter: Join me & @AliveAndKicknDD 1/30 honoring @TheRealCamilleG and Dr. Ora Gordon, https://t.co/5PGzdNkAok @Vibrat","","reno,nevada","Tue Jan 10 07:15:07 +0000 2017","thor odinson","105556328"
"848800767079305216","#cost of genetic testing for lynch syndrome titanium thermowell","","jogja","Mon Apr 03 07:34:07 +0000 2017","wisnujatmiko","134756887"
"821473210235580416","RT @AliveAndKicknDD: #LynchSyndrome patients needed to take part in the new #HEROICRegistry https://t.co/naLPvNntww https://t.co/sbibmUEAZq","","","Tue Jan 17 21:44:10 +0000 2017","SunnyKH78","142469458"
"818681910843109376","Good article @prompters #Lynchsyndrome https://t.co/z3yVEnNH6d","{'place_type': 'city', 'id': '3797791ff9c0e4c6', 'country_code': 'CA', 'name': 'Toronto', 'country': 'Canada', 'contained_within': [], 'attributes': {}, 'url': 'https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]}, 'full_name': 'Toronto, Ontario'}","Toronto, Canada","Tue Jan 10 04:52:32 +0000 2017","Drew Gourdie","317551644"
"834398678475481088","RT @NICEcomms: Everyone diagnosed with colorectal cancer should be tested for inherited condition Lynch syndrome. Read more here: https://t","","Surrey","Wed Feb 22 13:45:21 +0000 2017","Health&W'beingSurrey","1589362566"
"810201104516608000","RT @LguzzardiM: #Colorectalcancer  screening initiative shows promise. #hereditarycancer #lynchsyndrome #genCSM #genetics  Via @mnt  https:","","","Sat Dec 17 19:12:50 +0000 2016","Dr Nina Byrnes","2220110712"
"826531765615460353","RT @MeganPormer: An amazing night #BGBLA with  @HousewivesOfBH raising fund for #lynchsyndrome patients. @AdrienneMaloof @TheRealCamilleG @","","","Tue Jan 31 20:45:03 +0000 2017","abhijitDhillon","1969706762"
